year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,7,AA,"American Airlines Inc.",GEG,"Spokane, WA: Spokane International",93,42,9,1,13,0,19,0,0,2165,414,50,474,3,1224
2023,7,AA,"American Airlines Inc.",GRR,"Grand Rapids, MI: Gerald R. Ford International",167,59,23,0,9,1,26,1,2,5194,2271,23,385,25,2490
2023,7,AA,"American Airlines Inc.",GSO,"Greensboro/High Point, NC: Piedmont Triad International",119,36,10,1,3,0,22,0,0,2077,626,187,82,0,1182
2023,7,AA,"American Airlines Inc.",GSP,"Greer, SC: Greenville-Spartanburg International",118,56,17,2,7,0,30,1,0,4893,786,87,224,0,3796
2023,7,AA,"American Airlines Inc.",HNL,"Honolulu, HI: Daniel K Inouye International",186,54,17,0,19,0,18,0,0,2652,747,18,563,0,1324
2023,7,AA,"American Airlines Inc.",HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",2,1,0,0,0,0,1,0,0,59,16,0,0,0,43
2023,7,AA,"American Airlines Inc.",IAD,"Washington, DC: Washington Dulles International",93,40,18,0,6,0,16,0,0,3406,1731,0,184,0,1491
2023,7,AA,"American Airlines Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",667,227,94,16,31,1,85,8,5,23381,9814,1177,1803,18,10569
2023,7,AA,"American Airlines Inc.",ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",65,19,6,0,5,0,8,0,0,1527,384,6,225,0,912
2023,7,AA,"American Airlines Inc.",ILM,"Wilmington, NC: Wilmington International",174,51,13,2,6,0,29,1,0,3732,686,115,274,0,2657
2023,7,AA,"American Airlines Inc.",IND,"Indianapolis, IN: Indianapolis International",489,189,64,6,35,0,84,6,2,19887,6993,495,1478,0,10921
2023,7,AA,"American Airlines Inc.",JAC,"Jackson, WY: Jackson Hole",102,17,7,1,4,0,4,0,1,1366,826,67,178,0,295
2023,7,AA,"American Airlines Inc.",JAX,"Jacksonville, FL: Jacksonville International",598,252,63,15,53,1,120,8,3,22144,4901,1764,2708,43,12728
2023,7,AA,"American Airlines Inc.",JFK,"New York, NY: John F. Kennedy International",1202,415,92,26,215,1,82,46,7,42811,9141,2810,15598,11,15251
2023,7,AA,"American Airlines Inc.",KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62,13,6,1,3,0,3,0,0,1328,372,569,143,0,244
2023,7,AA,"American Airlines Inc.",LAS,"Las Vegas, NV: Harry Reid International",1192,435,132,16,96,2,189,11,1,34771,12111,1210,4287,71,17092
2023,7,AA,"American Airlines Inc.",LAX,"Los Angeles, CA: Los Angeles International",2581,691,223,42,134,2,290,26,4,59347,20833,3765,6076,55,28618
2023,7,AA,"American Airlines Inc.",LBB,"Lubbock, TX: Lubbock Preston Smith International",51,19,8,0,1,0,9,0,0,2530,775,9,66,0,1680
2023,7,AA,"American Airlines Inc.",LEX,"Lexington, KY: Blue Grass",87,31,15,0,5,0,12,0,0,2123,815,5,204,0,1099
2023,7,AA,"American Airlines Inc.",LGA,"New York, NY: LaGuardia",1473,483,132,43,147,2,159,70,17,44156,12009,3757,12851,107,15432
2023,7,AA,"American Airlines Inc.",LIH,"Lihue, HI: Lihue Airport",62,10,2,0,7,0,2,0,0,381,54,0,281,0,46
2023,7,AA,"American Airlines Inc.",LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",50,4,3,0,0,0,0,0,0,611,484,0,4,0,123
2023,7,AA,"American Airlines Inc.",MCI,"Kansas City, MO: Kansas City International",485,214,72,7,26,1,108,7,1,15976,5432,1028,1143,26,8347
2023,7,AA,"American Airlines Inc.",MCO,"Orlando, FL: Orlando International",1580,590,161,33,184,2,210,27,10,58592,20365,2955,12149,230,22893
2023,7,AA,"American Airlines Inc.",MDT,"Harrisburg, PA: Harrisburg International",57,16,5,0,1,0,9,0,1,1918,432,0,64,0,1422
2023,7,AA,"American Airlines Inc.",MEM,"Memphis, TN: Memphis International",410,161,61,5,33,1,61,8,2,14990,5076,462,1357,18,8077
2023,7,AA,"American Airlines Inc.",MFE,"Mission/McAllen/Edinburg, TX: McAllen International",127,49,20,0,3,0,26,0,2,3106,1057,27,79,0,1943
2023,7,AA,"American Airlines Inc.",MIA,"Miami, FL: Miami International",4602,1324,325,72,454,2,470,84,32,111924,27001,7100,22119,163,55541
2023,7,AA,"American Airlines Inc.",MKE,"Milwaukee, WI: General Mitchell International",207,79,25,2,12,0,40,2,0,7964,2952,228,575,0,4209
2023,7,AA,"American Airlines Inc.",MRY,"Monterey, CA: Monterey Regional",86,29,16,2,1,0,10,0,0,3780,1073,115,45,0,2547
2023,7,AA,"American Airlines Inc.",MSN,"Madison, WI: Dane County Regional-Truax Field",185,70,29,2,10,0,29,0,2,6342,1801,98,419,0,4024
2023,7,AA,"American Airlines Inc.",MSO,"Missoula, MT: Missoula Montana",58,19,5,0,8,0,6,0,0,896,163,27,297,0,409
2023,7,AA,"American Airlines Inc.",MSP,"Minneapolis, MN: Minneapolis-St Paul International",338,102,35,6,12,0,49,2,3,6944,2550,347,498,0,3549
2023,7,AA,"American Airlines Inc.",MSY,"New Orleans, LA: Louis Armstrong New Orleans International",607,230,75,8,39,1,107,10,4,19423,6734,711,1659,101,10218
2023,7,AA,"American Airlines Inc.",MTJ,"Montrose/Delta, CO: Montrose Regional",62,15,7,0,5,0,3,0,0,678,364,21,154,0,139
2023,7,AA,"American Airlines Inc.",MYR,"Myrtle Beach, SC: Myrtle Beach International",149,57,28,1,6,0,22,1,0,4158,1913,256,377,0,1612
2023,7,AA,"American Airlines Inc.",OGG,"Kahului, HI: Kahului Airport",124,8,6,1,1,0,1,0,1,615,287,26,23,0,279
2023,7,AA,"American Airlines Inc.",OKC,"Oklahoma City, OK: Will Rogers World",228,95,30,2,11,0,52,2,1,9706,2588,216,528,0,6374
2023,7,AA,"American Airlines Inc.",OMA,"Omaha, NE: Eppley Airfield",236,83,39,4,8,0,32,1,0,7934,4237,459,323,6,2909
2023,7,AA,"American Airlines Inc.",ONT,"Ontario, CA: Ontario International",275,86,26,3,8,0,49,2,1,6886,2456,173,304,1,3952
2023,7,AA,"American Airlines Inc.",ORD,"Chicago, IL: Chicago O'Hare International",4254,1273,330,58,406,5,474,104,27,124007,39744,4650,25468,192,53953
2023,7,AA,"American Airlines Inc.",ORF,"Norfolk, VA: Norfolk International",253,86,37,4,12,0,33,1,1,8456,2288,425,478,0,5265
2023,7,AA,"American Airlines Inc.",PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",363,142,34,5,41,0,62,8,2,13609,2832,645,2168,22,7942
2023,7,AA,"American Airlines Inc.",PDX,"Portland, OR: Portland International",307,125,49,6,17,0,53,1,0,14293,4735,405,787,0,8366
2023,7,AA,"American Airlines Inc.",PHL,"Philadelphia, PA: Philadelphia International",3888,1146,298,73,281,0,494,125,7,134781,45629,6851,16772,12,65517
2023,7,AA,"American Airlines Inc.",PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4391,1010,344,40,124,2,500,25,8,134307,49716,4368,5894,120,74209
2023,7,AA,"American Airlines Inc.",PIT,"Pittsburgh, PA: Pittsburgh International",557,204,74,14,27,1,88,15,2,19283,7895,1470,1256,25,8637
2023,7,AA,"American Airlines Inc.",PNS,"Pensacola, FL: Pensacola International",158,55,16,2,9,0,28,0,0,3208,747,259,357,0,1845
2023,7,AA,"American Airlines Inc.",PSP,"Palm Springs, CA: Palm Springs International",70,26,10,1,2,0,13,0,1,2875,1206,128,71,0,1470
2023,7,AA,"American Airlines Inc.",PVD,"Providence, RI: Rhode Island Tf Green International",155,63,16,4,14,0,29,5,0,4499,904,282,913,0,2400
2023,7,AA,"American Airlines Inc.",PWM,"Portland, ME: Portland International Jetport",224,71,19,3,7,0,42,5,1,6119,1407,291,273,0,4148
2023,7,AA,"American Airlines Inc.",RAP,"Rapid City, SD: Rapid City Regional",10,3,0,0,1,0,2,0,0,293,12,0,23,0,258
2023,7,AA,"American Airlines Inc.",RDU,"Raleigh/Durham, NC: Raleigh-Durham International",936,350,107,16,55,0,172,14,4,34522,11914,1419,2491,4,18694
2023,7,AA,"American Airlines Inc.",RIC,"Richmond, VA: Richmond International",328,110,46,6,14,0,45,6,0,10378,4536,315,520,0,5007
2023,7,AA,"American Airlines Inc.",RNO,"Reno, NV: Reno/Tahoe International",191,69,30,0,11,0,29,0,0,4959,2905,6,391,0,1657
2023,7,AA,"American Airlines Inc.",ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",87,31,12,1,2,0,16,2,0,2429,1014,27,70,9,1309
2023,7,AA,"American Airlines Inc.",RSW,"Fort Myers, FL: Southwest Florida International",424,131,33,5,26,0,67,10,0,12102,3297,348,1144,18,7295
2023,7,AA,"American Airlines Inc.",SAN,"San Diego, CA: San Diego International",750,273,104,11,30,0,128,10,2,29406,11932,1009,1137,51,15277
2023,7,AA,"American Airlines Inc.",SAT,"San Antonio, TX: San Antonio International",647,211,81,8,22,1,99,6,0,19967,7160,476,871,30,11430
2023,7,AA,"American Airlines Inc.",SAV,"Savannah, GA: Savannah/Hilton Head International",202,79,27,2,10,0,39,2,0,7026,2539,120,432,0,3935
2023,7,AA,"American Airlines Inc.",SBA,"Santa Barbara, CA: Santa Barbara Municipal",120,31,9,1,5,0,16,0,1,2020,731,44,143,0,1102
2023,7,AA,"American Airlines Inc.",SBP,"San Luis Obispo, CA: San Luis County Regional",62,13,7,1,1,0,4,0,0,762,281,16,30,0,435
2023,7,AA,"American Airlines Inc.",SDF,"Louisville, KY: Louisville Muhammad Ali International",232,108,37,5,12,0,54,2,0,9538,4456,237,490,1,4354
2023,7,AA,"American Airlines Inc.",SEA,"Seattle, WA: Seattle/Tacoma International",614,224,83,12,52,1,76,14,2,21288,8717,815,2154,114,9488
2023,7,AA,"American Airlines Inc.",SFO,"San Francisco, CA: San Francisco International",901,338,109,15,79,1,134,9,0,27436,7609,1518,3430,50,14829
2023,7,AA,"American Airlines Inc.",SJC,"San Jose, CA: Norman Y. Mineta San Jose International",152,44,18,1,4,0,21,0,0,4329,1729,72,222,0,2306
2023,7,AA,"American Airlines Inc.",SJU,"San Juan, PR: Luis Munoz Marin International",307,112,37,21,19,2,32,1,0,8358,3224,1534,795,61,2744
2023,7,AA,"American Airlines Inc.",SLC,"Salt Lake City, UT: Salt Lake City International",318,141,50,2,27,0,62,1,0,10984,3243,81,927,15,6718
2023,7,AA,"American Airlines Inc.",SMF,"Sacramento, CA: Sacramento International",298,124,55,1,7,0,61,7,0,12685,6104,55,402,0,6124
2023,7,AA,"American Airlines Inc.",SNA,"Santa Ana, CA: John Wayne Airport-Orange County",574,123,48,6,25,0,45,3,1,9877,3532,385,994,5,4961
2023,7,AA,"American Airlines Inc.",SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",130,54,16,4,11,0,23,0,0,4592,1722,434,564,0,1872
2023,7,AA,"American Airlines Inc.",STL,"St. Louis, MO: St Louis Lambert International",576,209,74,7,39,1,88,11,0,19914,6983,1310,2016,52,9553
2023,7,AA,"American Airlines Inc.",STT,"Charlotte Amalie, VI: Cyril E King",139,20,8,2,6,0,4,0,0,1983,330,151,1353,0,149
2023,7,AA,"American Airlines Inc.",STX,"Christiansted, VI: Henry E. Rohlsen",67,23,6,6,7,0,5,0,1,1107,343,366,191,0,207
2023,7,AA,"American Airlines Inc.",SYR,"Syracuse, NY: Syracuse Hancock International",118,52,20,2,4,1,25,0,0,5286,2616,207,251,32,2180
2023,7,AA,"American Airlines Inc.",TPA,"Tampa, FL: Tampa International",1059,400,116,17,85,1,181,10,2,34379,11031,1312,4150,73,17813
2023,7,AA,"American Airlines Inc.",TUL,"Tulsa, OK: Tulsa International",144,53,23,2,10,0,18,2,0,5056,2515,55,459,12,2015
2023,7,AA,"American Airlines Inc.",TUS,"Tucson, AZ: Tucson International",269,91,30,3,7,0,51,2,0,7522,2215,124,365,2,4816
2023,7,AA,"American Airlines Inc.",TVC,"Traverse City, MI: Cherry Capital",31,16,5,0,1,0,9,0,0,1720,1020,6,51,0,643
2023,7,AA,"American Airlines Inc.",TYS,"Knoxville, TN: McGhee Tyson",118,52,22,2,10,0,18,0,0,4561,2291,149,435,0,1686
2023,7,AA,"American Airlines Inc.",VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",252,79,25,2,26,0,26,2,1,5526,1763,123,1241,0,2399
2023,7,AA,"American Airlines Inc.",XNA,"Fayetteville, AR: Northwest Arkansas National",59,17,8,0,1,0,8,0,0,1185,370,0,22,0,793
2023,6,AA,"American Airlines Inc.",ABQ,"Albuquerque, NM: Albuquerque International Sunport",270,91,30,6,19,0,36,1,1,6231,1557,749,704,0,3221
2023,6,AA,"American Airlines Inc.",ALB,"Albany, NY: Albany International",90,31,14,1,4,0,12,0,0,2047,868,52,130,0,997
2023,6,AA,"American Airlines Inc.",AMA,"Amarillo, TX: Rick Husband Amarillo International",52,29,13,1,3,0,12,0,0,3694,1663,38,159,0,1834
2023,6,AA,"American Airlines Inc.",ANC,"Anchorage, AK: Ted Stevens Anchorage International",90,24,8,3,7,0,6,0,0,2263,352,1044,390,0,477
2023,6,AA,"American Airlines Inc.",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",719,241,71,21,50,0,98,10,0,21277,5291,1609,2459,15,11903
2023,6,AA,"American Airlines Inc.",AUS,"Austin, TX: Austin - Bergstrom International",1329,465,127,29,140,0,169,9,5,39975,13150,3088,6128,41,17568
2023,6,AA,"American Airlines Inc.",AVL,"Asheville, NC: Asheville Regional",146,44,16,1,8,0,19,1,0,4739,1790,101,481,0,2367
2023,6,AA,"American Airlines Inc.",AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",56,19,6,1,1,0,11,0,0,2344,818,74,83,0,1369
2023,6,AA,"American Airlines Inc.",BDL,"Hartford, CT: Bradley International",280,105,34,3,20,1,47,1,0,8172,2152,358,836,66,4760
2023,6,AA,"American Airlines Inc.",BFL,"Bakersfield, CA: Meadows Field",114,31,13,3,3,1,11,1,1,3488,1256,521,116,155,1440
2023,6,AA,"American Airlines Inc.",BGR,"Bangor, ME: Bangor International",102,18,7,0,4,0,7,1,1,1479,726,9,165,0,579
2023,6,AA,"American Airlines Inc.",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",106,52,18,4,9,0,21,0,1,4232,1184,366,498,0,2184
2023,6,AA,"American Airlines Inc.",BNA,"Nashville, TN: Nashville International",687,234,67,15,58,0,94,10,4,20855,6138,1252,3315,10,10140
2023,6,AA,"American Airlines Inc.",BOI,"Boise, ID: Boise Air Terminal",103,35,11,1,10,0,14,0,1,2033,457,36,637,0,903
2023,6,AA,"American Airlines Inc.",BOS,"Boston, MA: Logan International",1354,465,146,17,139,0,163,17,2,35810,12025,1216,7171,11,15387
2023,6,AA,"American Airlines Inc.",BTV,"Burlington, VT: Burlington International",28,9,1,0,2,0,6,0,0,607,83,0,202,0,322
2023,6,AA,"American Airlines Inc.",BUF,"Buffalo, NY: Buffalo Niagara International",175,64,18,4,16,1,25,0,3,6068,2448,349,823,41,2407
2023,6,AA,"American Airlines Inc.",BUR,"Burbank, CA: Bob Hope",120,40,16,2,11,0,11,0,0,4358,2414,86,488,0,1370
2023,6,AA,"American Airlines Inc.",BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",324,110,43,6,22,0,40,3,0,9863,3444,570,1136,0,4713
2023,6,AA,"American Airlines Inc.",BZN,"Bozeman, MT: Bozeman Yellowstone International",94,26,7,2,5,0,13,0,1,1354,314,64,166,0,810
2023,6,AA,"American Airlines Inc.",CAE,"Columbia, SC: Columbia Metropolitan",60,28,11,1,4,0,12,1,0,2079,1126,47,198,0,708
2023,6,AA,"American Airlines Inc.",CHS,"Charleston, SC: Charleston AFB/International",428,136,42,8,31,0,54,3,0,13061,3848,1049,2022,20,6122
2023,6,AA,"American Airlines Inc.",CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",116,45,14,3,7,0,21,1,0,4693,1479,231,415,0,2568
2023,6,AA,"American Airlines Inc.",CLE,"Cleveland, OH: Cleveland-Hopkins International",458,168,65,9,30,1,63,2,0,13208,5303,735,1393,14,5763
2023,6,AA,"American Airlines Inc.",CLT,"Charlotte, NC: Charlotte Douglas International",9784,2557,607,138,622,6,1184,84,22,262995,82492,17725,28735,203,133840
2023,6,AA,"American Airlines Inc.",CMH,"Columbus, OH: John Glenn Columbus International",356,109,43,4,15,0,47,1,0,10781,4356,318,872,0,5235
2023,6,AA,"American Airlines Inc.",COS,"Colorado Springs, CO: City of Colorado Springs Municipal",119,39,13,3,7,0,17,2,0,1732,450,297,325,0,660
2023,6,AA,"American Airlines Inc.",CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",286,104,28,5,23,0,49,6,0,8012,2234,381,1162,0,4235
2023,6,AA,"American Airlines Inc.",DAB,"Daytona Beach, FL: Daytona Beach International",26,7,3,1,2,0,1,0,0,210,98,22,61,0,29
2023,6,AA,"American Airlines Inc.",DCA,"Washington, DC: Ronald Reagan Washington National",2381,625,163,39,146,2,274,39,33,74592,24391,7493,8708,47,33953
2023,6,AA,"American Airlines Inc.",DEN,"Denver, CO: Denver International",702,263,78,13,81,0,91,10,13,23617,7198,1161,4446,18,10794
2023,6,AA,"American Airlines Inc.",DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14206,4140,982,266,989,8,1894,150,120,416577,118772,25206,48946,347,223306
2023,6,AA,"American Airlines Inc.",DRO,"Durango, CO: Durango La Plata County",4,2,2,0,0,0,0,0,0,63,63,0,0,0,0
2023,6,AA,"American Airlines Inc.",DSM,"Des Moines, IA: Des Moines International",202,65,20,5,8,0,32,1,0,5705,1709,386,284,0,3326
2023,6,AA,"American Airlines Inc.",DTW,"Detroit, MI: Detroit Metro Wayne County",350,112,38,7,12,2,54,2,3,9255,2891,418,591,72,5283
2023,6,AA,"American Airlines Inc.",ECP,"Panama City, FL: Northwest Florida Beaches International",98,36,9,2,11,0,15,0,1,3262,831,84,673,0,1674
2023,6,AA,"American Airlines Inc.",EGE,"Eagle, CO: Eagle County Regional",60,23,8,0,8,0,6,0,0,2093,1229,15,322,0,527
2023,6,AA,"American Airlines Inc.",ELP,"El Paso, TX: El Paso International",236,101,22,9,17,0,53,2,1,9730,2020,1021,818,0,5871
2023,6,AA,"American Airlines Inc.",EUG,"Eugene, OR: Mahlon Sweet Field",60,20,5,1,4,0,10,1,0,2870,377,686,153,0,1654
2023,6,AA,"American Airlines Inc.",EWR,"Newark, NJ: Newark Liberty International",643,271,69,18,98,0,85,27,9,25110,7464,1786,7308,2,8550
2023,6,AA,"American Airlines Inc.",EYW,"Key West, FL: Key West International",120,24,6,0,10,0,8,0,0,2590,885,5,534,0,1166
2023,6,AA,"American Airlines Inc.",FAT,"Fresno, CA: Fresno Yosemite International",228,84,22,5,14,0,43,0,0,8820,2200,1191,563,0,4866
2023,6,AA,"American Airlines Inc.",FCA,"Kalispell, MT: Glacier Park International",60,17,6,1,3,0,7,0,0,1114,289,58,162,0,605
2023,6,AA,"American Airlines Inc.",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",441,149,44,7,38,0,60,7,9,14286,4848,530,2102,7,6799
2023,6,AA,"American Airlines Inc.",FSD,"Sioux Falls, SD: Joe Foss Field",60,28,7,2,7,0,12,0,0,2243,785,149,462,0,847
2023,6,AA,"American Airlines Inc.",GEG,"Spokane, WA: Spokane International",90,43,13,1,7,0,22,1,0,4534,981,184,446,33,2890
2023,6,AA,"American Airlines Inc.",GRR,"Grand Rapids, MI: Gerald R. Ford International",164,61,18,3,15,0,25,2,0,5994,1895,257,730,0,3112
2023,6,AA,"American Airlines Inc.",GSO,"Greensboro/High Point, NC: Piedmont Triad International",116,42,9,2,11,0,20,0,0,5062,1306,186,537,0,3033
2023,6,AA,"American Airlines Inc.",GSP,"Greer, SC: Greenville-Spartanburg International",114,51,7,3,11,0,30,0,0,4125,890,289,577,0,2369
2023,6,AA,"American Airlines Inc.",HNL,"Honolulu, HI: Daniel K Inouye International",180,40,11,1,17,0,11,1,2,2614,832,152,501,0,1129
2023,6,AA,"American Airlines Inc.",HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",26,12,4,1,2,0,5,0,0,1807,346,36,116,0,1309
2023,6,AA,"American Airlines Inc.",IAD,"Washington, DC: Washington Dulles International",88,43,19,2,4,0,18,3,0,2611,1472,71,188,0,880
2023,6,AA,"American Airlines Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",590,172,54,17,32,1,67,8,5,16304,5299,2190,1749,143,6923
2023,6,AA,"American Airlines Inc.",ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",90,40,13,4,9,0,14,3,1,4475,1564,786,348,0,1777
2023,6,AA,"American Airlines Inc.",ILM,"Wilmington, NC: Wilmington International",154,43,15,2,7,0,19,1,0,2415,880,142,268,5,1120
2023,6,AA,"American Airlines Inc.",IND,"Indianapolis, IN: Indianapolis International",480,150,52,11,21,2,64,1,1,14117,5377,847,1227,104,6562
2023,6,AA,"American Airlines Inc.",JAC,"Jackson, WY: Jackson Hole",98,16,8,1,3,0,4,0,1,2320,1629,56,93,0,542
2023,6,AA,"American Airlines Inc.",JAX,"Jacksonville, FL: Jacksonville International",578,213,64,15,39,1,94,7,2,16609,4667,1312,2109,40,8481
2023,6,AA,"American Airlines Inc.",JFK,"New York, NY: John F. Kennedy International",1167,362,105,18,139,1,99,24,4,32260,9074,2752,7737,25,12672
2023,6,AA,"American Airlines Inc.",KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60,19,5,0,9,0,6,0,0,904,264,0,298,0,342
2023,6,AA,"American Airlines Inc.",LAS,"Las Vegas, NV: Harry Reid International",1155,362,118,15,86,2,140,11,2,29548,9882,1222,3950,74,14420
2023,6,AA,"American Airlines Inc.",LAX,"Los Angeles, CA: Los Angeles International",2498,684,214,39,191,4,236,15,2,60582,22206,4175,8775,179,25247
2023,6,AA,"American Airlines Inc.",LBB,"Lubbock, TX: Lubbock Preston Smith International",52,23,10,1,3,0,9,0,0,2743,653,73,158,0,1859
2023,6,AA,"American Airlines Inc.",LEX,"Lexington, KY: Blue Grass",86,37,17,2,5,0,12,0,0,3441,1831,246,271,0,1093
2023,6,AA,"American Airlines Inc.",LGA,"New York, NY: LaGuardia",1491,542,134,32,212,2,162,64,13,49843,13332,3313,16898,57,16243
2023,6,AA,"American Airlines Inc.",LIH,"Lihue, HI: Lihue Airport",60,12,0,0,10,0,2,0,0,535,0,0,337,0,198
2023,6,AA,"American Airlines Inc.",LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",34,8,2,1,1,0,4,0,0,588,177,16,22,0,373
2023,6,AA,"American Airlines Inc.",MCI,"Kansas City, MO: Kansas City International",500,173,59,8,28,0,79,5,3,14175,5099,476,1450,0,7150
2023,6,AA,"American Airlines Inc.",MCO,"Orlando, FL: Orlando International",1510,508,127,23,166,1,191,26,15,46915,10821,3169,11905,84,20936
2023,6,AA,"American Airlines Inc.",MDT,"Harrisburg, PA: Harrisburg International",56,20,4,1,3,0,12,1,0,3288,1165,61,227,0,1835
2023,6,AA,"American Airlines Inc.",MEM,"Memphis, TN: Memphis International",376,148,44,6,23,0,75,4,0,14367,4193,599,997,12,8566
2023,6,AA,"American Airlines Inc.",MFE,"Mission/McAllen/Edinburg, TX: McAllen International",150,65,19,4,8,0,33,2,0,4444,1183,353,468,0,2440
2023,6,AA,"American Airlines Inc.",MIA,"Miami, FL: Miami International",4422,1250,317,57,423,4,448,131,73,121187,33047,5708,22680,223,59529
2023,6,AA,"American Airlines Inc.",MKE,"Milwaukee, WI: General Mitchell International",200,75,28,5,9,0,32,1,0,5011,1841,513,429,5,2223
2023,6,AA,"American Airlines Inc.",MRY,"Monterey, CA: Monterey Regional",60,31,8,2,12,0,9,0,0,2505,938,133,500,0,934
2023,6,AA,"American Airlines Inc.",MSN,"Madison, WI: Dane County Regional-Truax Field",180,49,17,2,13,0,17,0,1,3796,960,118,525,0,2193
2023,6,AA,"American Airlines Inc.",MSO,"Missoula, MT: Missoula Montana",30,7,4,0,2,0,2,0,0,500,172,20,92,0,216
2023,6,AA,"American Airlines Inc.",MSP,"Minneapolis, MN: Minneapolis-St Paul International",354,124,41,7,17,0,58,2,2,12222,4734,414,973,0,6101
2023,6,AA,"American Airlines Inc.",MSY,"New Orleans, LA: Louis Armstrong New Orleans International",570,225,52,9,67,0,97,4,2,18404,4769,1427,3167,3,9038
2023,6,AA,"American Airlines Inc.",MTJ,"Montrose/Delta, CO: Montrose Regional",60,12,6,1,2,0,3,0,1,527,328,13,52,0,134
2023,6,AA,"American Airlines Inc.",MYR,"Myrtle Beach, SC: Myrtle Beach International",140,48,22,2,9,0,15,1,1,6891,2983,90,335,0,3483
